timestamp,open,low,high,close,volume
2017-05-10,18,18,18,18,731000
2017-05-11,18,18,18,18,0
2017-05-12,25,25,25,25,28073000
2017-05-15,25,25,31,31,84922000
2017-05-16,33,33,39,39,8668000
2017-05-17,41,41,49,49,3122000
2017-05-18,55,55,61,61,31499000
2017-05-19,61,61,76,70,38422000
2017-05-22,70,70,70,70,0
2017-05-23,70,64,76,72,24167000
2017-05-24,72,71,74,73,8286000
2017-05-25,72,71,74,73,0
2017-05-26,72,72,74,74,9575000
2017-05-29,72,72,79,79,17406000
2017-05-30,77,77,80,79,5725000
2017-05-31,79,78,82,81,8310000
2017-06-01,81,81,81,81,0
2017-06-02,80,80,81,80,1927000
2017-06-05,81,81,84,83,4330000
2017-06-06,83,83,84,84,3367000
2017-06-07,83,83,84,84,1897000
2017-06-08,84,83,87,87,6673000
2017-06-09,86,86,91,91,6396000
2017-06-12,90,90,95,95,6569000
2017-06-13,95,94,119,119,19728000
2017-06-14,118,114,148,147,22743000
2017-06-15,147,136,159,136,34898000
2017-06-16,136,136,152,139,21948000
2017-06-19,136,136,141,139,12818000
2017-06-20,139,136,139,138,17464000
2017-06-21,138,137,141,137,3820000
2017-06-22,138,137,139,137,3162000
2017-06-23,137,137,137,137,0
2017-06-26,137,137,137,137,0
2017-06-27,137,137,137,137,0
2017-06-28,137,137,137,137,0
2017-06-29,137,137,137,137,0
2017-06-30,137,137,137,137,0
2017-07-03,138,138,145,144,5919000
2017-07-04,143,143,180,179,15833000
2017-07-05,179,179,179,179,0
2017-07-06,179,179,179,179,0
2017-07-07,179,179,179,179,0
2017-07-10,174,172,177,173,11772000
2017-07-11,173,173,197,179,12515000
2017-07-12,179,178,187,180,7934000
2017-07-13,179,179,183,180,4854000
2017-07-14,180,180,185,181,5417000
2017-07-17,181,181,188,181,9067000
2017-07-18,180,180,185,181,7370000
2017-07-19,181,181,184,183,3570000
2017-07-20,183,183,185,183,4162000
2017-07-21,183,183,184,183,3579000
2017-07-24,183,183,185,185,2859000
2017-07-25,184,184,189,188,4579000
2017-07-26,186,186,189,187,3939000
2017-07-27,185,185,210,186,7613000
2017-07-28,186,186,194,191,7475000
2017-07-31,191,190,210,207,8427000
2017-08-01,206,206,228,224,8014000
2017-08-02,245,221,249,245,10120000
2017-08-03,241,240,300,298,10937000
2017-08-04,298,298,359,350,18103000
2017-08-07,345,317,350,323,10688000
2017-08-08,324,323,330,324,10989000
2017-08-09,324,323,329,323,7906000
2017-08-10,323,323,326,324,8476000
2017-08-11,324,323,328,324,2735000
2017-08-14,324,323,325,324,1354000
2017-08-15,324,324,345,335,6073000
2017-08-16,325,324,335,327,4256000
2017-08-17,327,327,327,327,0
2017-08-18,324,324,333,327,6672000
2017-08-21,327,325,328,326,2297000
2017-08-22,325,325,407,407,12391000
2017-08-23,410,384,495,407,11253000
2017-08-24,407,363,435,365,6708000
2017-08-25,365,350,374,358,4406000
2017-08-28,358,358,380,367,2330000
2017-08-29,367,365,371,367,2868000
2017-08-30,367,365,371,367,4521000
2017-08-31,367,365,370,365,4740000
2017-09-01,365,365,365,365,0
2017-09-04,365,360,370,366,5939000
2017-09-05,366,366,369,366,4159000
2017-09-06,366,360,369,365,6181000
2017-09-07,365,358,367,364,6186000
2017-09-08,363,360,366,360,5515000
2017-09-11,360,360,365,365,6184000
2017-09-12,361,361,370,361,7111000
2017-09-13,361,359,368,360,4677000
2017-09-14,361,354,364,356,6875000
2017-09-15,355,350,370,351,8836000
2017-09-18,351,350,362,351,6262000
2017-09-19,357,350,359,354,13034000
2017-09-20,354,350,360,352,20135000
2017-09-21,352,352,352,352,0
2017-09-22,352,350,357,351,21589000
2017-09-25,351,350,357,353,8357000
2017-09-26,352,352,359,355,2462000
2017-09-27,351,351,354,354,4792000
2017-09-28,351,351,355,354,8624000
2017-09-29,351,351,355,354,5048000
2017-10-02,351,351,354,353,1938000
2017-10-03,351,351,355,353,7406000
2017-10-04,351,351,354,353,7499000
2017-10-05,351,350,353,352,9027000
2017-10-06,352,350,354,350,4544000
2017-10-09,351,351,353,351,4605000
2017-10-10,351,350,353,350,4748000
2017-10-11,350,350,360,353,4977000
2017-10-12,351,351,356,352,2453000
2017-10-13,351,350,353,350,2377000
2017-10-16,351,350,352,350,5646000
2017-10-17,350,350,352,350,4466000
2017-10-18,351,350,352,350,3302000
2017-10-19,351,351,354,353,5725000
2017-10-20,354,354,375,358,10339000
2017-10-23,358,357,368,363,10233000
2017-10-24,363,361,367,364,6999000
2017-10-25,363,363,368,365,8963000
2017-10-26,363,363,367,367,5747000
2017-10-27,364,364,367,367,4672000
2017-10-30,366,365,367,365,4323000
2017-10-31,365,365,369,369,5075000
2017-11-01,365,365,370,365,6304000
2017-11-02,365,365,370,365,6450000
2017-11-03,365,365,366,365,1704000
2017-11-06,365,365,367,367,3077000
2017-11-07,365,365,370,370,8045000
2017-11-08,369,368,370,368,7615000
2017-11-09,368,368,373,372,11857000
2017-11-10,368,368,372,369,11372000
2017-11-13,369,369,370,370,4526000
2017-11-14,369,369,370,370,4385000
2017-11-15,369,369,370,369,8772000
2017-11-16,369,366,369,366,8521000
2017-11-17,367,366,368,367,6186000
2017-11-20,367,366,368,366,5369000
2017-11-21,367,365,370,370,11003000
2017-11-22,372,372,410,394,4768000
2017-11-23,395,343,395,355,11123000
2017-11-24,355,300,364,324,3542000
2017-11-27,324,310,335,322,3752000
2017-11-28,322,300,325,317,1334000
2017-11-29,317,281,321,320,4489000
2017-11-30,319,280,319,307,7009000
2017-12-01,307,307,307,307,0
2017-12-04,300,276,306,306,5698000
2017-12-05,300,278,306,306,8272000
2017-12-06,300,279,301,300,13737000
2017-12-07,290,279,300,300,15334000
2017-12-08,299,279,299,279,16510000
2017-12-11,276,245,280,280,11294000
2017-12-12,280,260,280,279,10141000
2017-12-13,279,262,279,263,6099000
2017-12-14,263,260,299,285,10716000
2017-12-15,285,267,285,285,12197000
2017-12-18,286,284,308,300,11268000
2017-12-19,300,295,306,300,11813000
2017-12-20,301,301,369,337,7909000
2017-12-21,337,334,368,337,7462000
2017-12-22,338,330,350,340,6063000
2017-12-25,340,340,340,340,0
2017-12-26,340,340,340,340,0
2017-12-27,340,337,349,338,8341000
2017-12-28,338,338,345,340,4841000
2017-12-29,341,341,369,358,9797000
2018-01-01,358,358,358,358,0
2018-01-02,358,358,369,364,7081000
2018-01-03,364,364,368,368,6346000
2018-01-04,368,368,372,372,6282000
2018-01-05,372,372,383,373,9277000
2018-01-08,373,371,374,372,13080000
2018-01-09,369,367,372,370,13161000
2018-01-10,361,361,371,370,9910000
2018-01-11,361,361,372,371,10152000
2018-01-12,371,371,374,374,10721000
2018-01-15,371,371,374,374,6794000
2018-01-16,370,370,372,371,8555000
2018-01-17,371,371,373,373,11054000
2018-01-18,371,371,373,373,7697000
2018-01-19,371,371,374,373,9310000
2018-01-22,371,371,373,373,4920000
2018-01-23,371,371,375,372,15671000
2018-01-24,371,371,372,371,6542000
2018-01-25,371,371,372,371,11195000
2018-01-26,371,371,372,371,7177000
2018-01-29,371,371,372,371,11017000
2018-01-30,371,371,374,371,12295000
2018-01-31,371,371,373,371,12280000
2018-02-01,371,371,373,371,12832000
2018-02-02,371,371,375,371,19303000
2018-02-05,371,371,372,371,10069000
2018-02-06,371,370,371,371,8176000
2018-02-07,371,370,373,371,12082000
2018-02-08,371,371,372,371,12547000
2018-02-09,371,371,373,371,18986000
2018-02-12,371,370,375,371,17606000
2018-02-13,371,371,373,371,11565000
