Date,Open,High,Low,Close,Adj Close,Volume
2008-09-17,2000.000000,2000.000000,1880.000000,2000.000000,1090.479248,11459000
2008-09-18,2000.000000,2000.000000,1850.000000,2000.000000,1090.479248,12387000
2008-09-19,2200.000000,2200.000000,2025.000000,2200.000000,1199.527466,22620000
2008-09-22,2150.000000,2300.000000,2100.000000,2150.000000,1172.265137,20925500
2008-09-23,2125.000000,2325.000000,2125.000000,2250.000000,1226.789307,36374500
2008-09-24,2175.000000,2250.000000,2125.000000,2175.000000,1185.896362,24192000
2008-09-25,2150.000000,2175.000000,2100.000000,2150.000000,1172.265137,8279500
2008-09-26,2125.000000,2125.000000,2050.000000,2125.000000,1158.634521,5395000
2008-10-06,1900.000000,1950.000000,1500.000000,1650.000000,899.645386,7997000
2008-10-07,1530.000000,1550.000000,1480.000000,1530.000000,834.216736,13114000
2008-10-08,1480.000000,1480.000000,1130.000000,1250.000000,681.549622,2276000
2008-10-09,1250.000000,1250.000000,1250.000000,1250.000000,681.549622,0
2008-10-10,1250.000000,1250.000000,1250.000000,1250.000000,681.549622,0
2008-10-13,1350.000000,1350.000000,1130.000000,1350.000000,736.073547,28842000
2008-10-14,1400.000000,1480.000000,1380.000000,1480.000000,806.954651,43952000
2008-10-15,1430.000000,1610.000000,1430.000000,1610.000000,877.835876,14673000
2008-10-16,1450.000000,1570.000000,1450.000000,1560.000000,850.574036,13285000
2008-10-17,1630.000000,1630.000000,1530.000000,1630.000000,888.740662,17099500
2008-10-20,1700.000000,1700.000000,1580.000000,1700.000000,926.907471,12394000
2008-10-21,1720.000000,1740.000000,1700.000000,1720.000000,937.812195,6823000
2008-10-22,1650.000000,1780.000000,1650.000000,1780.000000,970.526794,11745000
2008-10-23,1800.000000,1810.000000,1720.000000,1800.000000,981.431335,2060500
2008-10-24,1780.000000,1780.000000,1620.000000,1650.000000,899.645386,8585500
2008-10-27,1620.000000,1620.000000,1490.000000,1490.000000,812.407166,892000
2008-10-28,1350.000000,1400.000000,1350.000000,1350.000000,736.073547,5485000
2008-10-29,1380.000000,1380.000000,1220.000000,1220.000000,665.192444,2980000
2008-10-30,1280.000000,1310.000000,1210.000000,1280.000000,697.906860,9531500
2008-10-31,1330.000000,1360.000000,1220.000000,1330.000000,725.168823,24061000
2008-11-03,1350.000000,1540.000000,1350.000000,1540.000000,839.669189,13539000
2008-11-04,1530.000000,1530.000000,1390.000000,1430.000000,779.692749,14941000
2008-11-05,1450.000000,1450.000000,1320.000000,1370.000000,746.978333,5473000
2008-11-06,1250.000000,1260.000000,1240.000000,1250.000000,681.549622,4443500
2008-11-07,1160.000000,1340.000000,1160.000000,1340.000000,730.621155,1313500
2008-11-10,1340.000000,1400.000000,1300.000000,1340.000000,730.621155,1004000
2008-11-11,1330.000000,1330.000000,1300.000000,1330.000000,725.168823,782000
2008-11-12,1310.000000,1320.000000,1270.000000,1310.000000,714.263916,522000
2008-11-13,1210.000000,1260.000000,1180.000000,1210.000000,659.739990,1150500
2008-11-14,1160.000000,1240.000000,1160.000000,1160.000000,632.478027,1087000
2008-11-17,1160.000000,1170.000000,1050.000000,1090.000000,594.311279,1894500
2008-11-18,1070.000000,1070.000000,990.000000,990.000000,539.787354,1428500
2008-11-19,960.000000,1000.000000,910.000000,960.000000,523.430115,1886500
2008-11-20,930.000000,930.000000,870.000000,930.000000,507.072937,744500
2008-11-21,880.000000,950.000000,840.000000,950.000000,517.977661,1354000
2008-11-24,920.000000,950.000000,880.000000,920.000000,501.620453,619500
2008-11-25,940.000000,1060.000000,920.000000,1050.000000,572.501648,3573500
2008-11-26,1100.000000,1130.000000,1040.000000,1100.000000,599.763733,2231000
2008-11-27,1150.000000,1180.000000,1050.000000,1080.000000,588.858826,793000
2008-11-28,1110.000000,1170.000000,1090.000000,1150.000000,627.025635,1982000
2008-12-01,1160.000000,1160.000000,1040.000000,1070.000000,583.406494,686000
2008-12-02,1020.000000,1020.000000,980.000000,1020.000000,556.144531,493000
2008-12-03,1060.000000,1070.000000,1010.000000,1060.000000,577.954163,974500
2008-12-04,1060.000000,1060.000000,1030.000000,1060.000000,577.954163,201000
2008-12-05,1050.000000,1050.000000,1020.000000,1050.000000,572.501648,424500
2008-12-09,1080.000000,1260.000000,1060.000000,1260.000000,687.002075,3381500
2008-12-10,1200.000000,1480.000000,1200.000000,1480.000000,806.954651,3671000
2008-12-11,1490.000000,1510.000000,1460.000000,1490.000000,812.407166,2172500
2008-12-12,1450.000000,1480.000000,1350.000000,1370.000000,746.978333,655000
2008-12-15,1370.000000,1420.000000,1300.000000,1370.000000,746.978333,3896000
2008-12-16,1340.000000,1360.000000,1310.000000,1340.000000,730.621155,1661500
2008-12-17,1290.000000,1370.000000,1260.000000,1290.000000,703.359070,1522000
2008-12-18,1220.000000,1280.000000,1220.000000,1220.000000,665.192444,1050000
2008-12-19,1260.000000,1260.000000,1130.000000,1260.000000,687.002075,924500
2008-12-22,1240.000000,1240.000000,1200.000000,1240.000000,676.097290,3704000
2008-12-23,1190.000000,1220.000000,1150.000000,1190.000000,648.835327,2197500
2008-12-24,1100.000000,1150.000000,1090.000000,1100.000000,599.763733,3499500
2008-12-30,1090.000000,1100.000000,1080.000000,1090.000000,594.311279,436500
2008-12-31,1090.000000,1090.000000,1090.000000,1090.000000,594.311279,0
2009-01-05,1120.000000,1140.000000,1090.000000,1120.000000,610.668457,7284500
2009-01-06,1120.000000,1150.000000,1090.000000,1100.000000,599.763733,16322000
2009-01-07,1090.000000,1140.000000,1070.000000,1090.000000,594.311279,6391500
2009-01-08,1050.000000,1090.000000,1010.000000,1050.000000,572.501648,1978500
2009-01-09,1050.000000,1110.000000,1010.000000,1110.000000,605.216125,2484500
2009-01-12,1100.000000,1330.000000,1080.000000,1330.000000,725.168823,10218000
2009-01-13,1350.000000,1480.000000,1310.000000,1430.000000,779.692749,23146500
2009-01-14,1400.000000,1450.000000,1380.000000,1400.000000,763.335571,6278000
2009-01-15,1300.000000,1390.000000,1260.000000,1390.000000,757.883118,1410000
2009-01-16,1400.000000,1420.000000,1350.000000,1400.000000,763.335571,557500
2009-01-19,1310.000000,1380.000000,1310.000000,1380.000000,752.430725,179000
2009-01-20,1350.000000,1350.000000,1320.000000,1350.000000,736.073547,201000
2009-01-21,1300.000000,1330.000000,1260.000000,1300.000000,708.811646,80500
2009-01-22,1320.000000,1330.000000,1290.000000,1320.000000,719.716431,449000
2009-01-23,1260.000000,1260.000000,1260.000000,1260.000000,687.002075,5000
2009-01-27,1300.000000,1300.000000,1270.000000,1300.000000,708.811646,310500
2009-01-28,1260.000000,1290.000000,1230.000000,1260.000000,687.002075,375000
2009-01-29,1260.000000,1310.000000,1230.000000,1260.000000,687.002075,2515500
2009-01-30,1270.000000,1280.000000,1250.000000,1270.000000,692.454346,577500
2009-02-02,1280.000000,1290.000000,1230.000000,1280.000000,697.906860,350500
2009-02-03,1260.000000,1270.000000,1250.000000,1260.000000,687.002075,35500
2009-02-04,1280.000000,1300.000000,1260.000000,1280.000000,697.906860,780500
2009-02-05,1330.000000,1340.000000,1290.000000,1330.000000,725.168823,3415500
2009-02-06,1350.000000,1430.000000,1350.000000,1420.000000,774.240417,3197000
2009-02-09,1380.000000,1440.000000,1350.000000,1380.000000,752.430725,1089000
2009-02-10,1390.000000,1420.000000,1360.000000,1390.000000,757.883118,286000
2009-02-11,1350.000000,1480.000000,1350.000000,1440.000000,785.145081,6133500
2009-02-12,1440.000000,1470.000000,1410.000000,1440.000000,785.145081,1964000
2009-02-13,1450.000000,1540.000000,1440.000000,1530.000000,834.216736,6858500
2009-02-16,1560.000000,1680.000000,1530.000000,1560.000000,850.574036,4459500
2009-02-17,1560.000000,1560.000000,1560.000000,1560.000000,850.574036,0
2009-02-18,1550.000000,1640.000000,1520.000000,1550.000000,845.121521,3385000
2009-02-19,1550.000000,1550.000000,1450.000000,1550.000000,845.121521,1437000
2009-02-20,1500.000000,1560.000000,1480.000000,1500.000000,817.859558,589000
2009-02-23,1510.000000,1510.000000,1450.000000,1510.000000,823.311951,607000
2009-02-24,1480.000000,1500.000000,1440.000000,1480.000000,806.954651,411500
2009-02-25,1460.000000,1500.000000,1420.000000,1460.000000,796.049927,357000
2009-02-26,1510.000000,1620.000000,1440.000000,1510.000000,823.311951,15188000
2009-02-27,1510.000000,1580.000000,1480.000000,1510.000000,823.311951,5217500
2009-03-02,1460.000000,1500.000000,1420.000000,1460.000000,796.049927,816500
2009-03-03,1490.000000,1500.000000,1420.000000,1490.000000,812.407166,613000
2009-03-04,1540.000000,1540.000000,1480.000000,1540.000000,839.669189,2595000
2009-03-05,1550.000000,1620.000000,1530.000000,1550.000000,845.121521,6804000
2009-03-06,1550.000000,1560.000000,1510.000000,1550.000000,845.121521,431000
2009-03-10,1570.000000,1580.000000,1550.000000,1570.000000,856.026245,945000
2009-03-11,1580.000000,1620.000000,1570.000000,1580.000000,861.478760,2963000
2009-03-12,1600.000000,1600.000000,1560.000000,1600.000000,872.383667,1218500
2009-03-13,1610.000000,1630.000000,1590.000000,1610.000000,877.835876,4161500
2009-03-16,1590.000000,1630.000000,1580.000000,1590.000000,866.931213,1711500
2009-03-17,1580.000000,1600.000000,1540.000000,1580.000000,861.478760,727500
2009-03-18,1520.000000,1590.000000,1520.000000,1520.000000,828.764282,3974500
2009-03-19,1530.000000,1530.000000,1450.000000,1480.000000,806.954651,2455500
2009-03-20,1420.000000,1520.000000,1420.000000,1420.000000,774.240417,1694500
2009-03-23,1460.000000,1460.000000,1370.000000,1460.000000,796.049927,10459000
2009-03-24,1490.000000,1520.000000,1440.000000,1490.000000,812.407166,9070500
2009-03-25,1500.000000,1530.000000,1490.000000,1500.000000,817.859558,6001000
2009-03-27,1520.000000,1540.000000,1500.000000,1520.000000,828.764282,1994000
2009-03-30,1510.000000,1610.000000,1510.000000,1510.000000,823.311951,12653500
2009-03-31,1560.000000,1560.000000,1510.000000,1560.000000,850.574036,4094500
2009-04-01,1590.000000,1610.000000,1560.000000,1590.000000,866.931213,5940500
2009-04-02,1600.000000,1620.000000,1580.000000,1600.000000,872.383667,5597000
2009-04-03,1590.000000,1610.000000,1570.000000,1590.000000,866.931213,2128500
2009-04-06,1640.000000,1660.000000,1580.000000,1640.000000,894.193054,11109500
2009-04-07,1640.000000,1650.000000,1610.000000,1640.000000,894.193054,3032000
2009-04-08,1650.000000,1660.000000,1610.000000,1650.000000,899.645386,3768000
2009-04-09,1650.000000,1650.000000,1650.000000,1650.000000,899.645386,0
2009-04-13,1650.000000,2025.000000,1650.000000,1980.000000,1079.574707,13970500
2009-04-14,2025.000000,2100.000000,1960.000000,2025.000000,1104.110229,5954500
2009-04-15,2050.000000,2075.000000,1960.000000,2050.000000,1117.741455,2735000
2009-04-16,2025.000000,2075.000000,1990.000000,2025.000000,1104.110229,4103000
2009-04-17,2025.000000,2275.000000,2025.000000,2200.000000,1199.527466,5603500
2009-04-20,2225.000000,2600.000000,2175.000000,2375.000000,1294.944214,13075500
2009-04-22,2275.000000,2500.000000,2250.000000,2275.000000,1240.420288,13570000
2009-04-23,2250.000000,2325.000000,2150.000000,2250.000000,1226.789307,1308000
2009-04-24,2275.000000,2350.000000,2200.000000,2275.000000,1240.420288,2796500
2009-04-27,2250.000000,2325.000000,2250.000000,2250.000000,1226.789307,2986000
2009-04-28,2200.000000,2325.000000,2200.000000,2200.000000,1199.527466,2303000
2009-04-29,2250.000000,2300.000000,2200.000000,2250.000000,1226.789307,3069000
2009-04-30,2225.000000,2300.000000,2175.000000,2225.000000,1213.158203,10392500
2009-05-01,2200.000000,2300.000000,2175.000000,2200.000000,1199.527466,6161500
2009-05-04,2250.000000,2325.000000,2200.000000,2250.000000,1226.789307,9121000
2009-05-05,2275.000000,2325.000000,2250.000000,2275.000000,1240.420288,9584500
2009-05-06,2425.000000,2450.000000,2250.000000,2425.000000,1322.206177,14857000
2009-05-07,2550.000000,2575.000000,2425.000000,2550.000000,1390.361328,11941500
2009-05-08,2650.000000,2675.000000,2525.000000,2650.000000,1444.885254,6972500
2009-05-11,2575.000000,2750.000000,2525.000000,2575.000000,1403.992188,7165500
2009-05-12,2625.000000,2650.000000,2550.000000,2625.000000,1431.254028,2340000
2009-05-13,2725.000000,2850.000000,2625.000000,2725.000000,1485.778320,9290000
2009-05-14,2675.000000,2775.000000,2600.000000,2675.000000,1458.515991,8771500
2009-05-15,2700.000000,2775.000000,2400.000000,2450.000000,1335.837036,9817000
2009-05-18,2525.000000,2550.000000,2425.000000,2525.000000,1376.730347,2216000
2009-05-19,2575.000000,2675.000000,2450.000000,2575.000000,1403.992188,10314500
2009-05-20,2600.000000,2650.000000,2500.000000,2600.000000,1417.623291,7601000
2009-05-21,2600.000000,2600.000000,2600.000000,2600.000000,1417.623291,0
2009-05-22,2675.000000,2725.000000,2550.000000,2675.000000,1458.515991,6809000
2009-05-25,2675.000000,2725.000000,2650.000000,2675.000000,1458.515991,6087000
2009-05-26,2700.000000,2750.000000,2600.000000,2700.000000,1472.147095,4832000
2009-05-27,2675.000000,2800.000000,2600.000000,2675.000000,1458.515991,48105000
2009-05-28,2675.000000,2725.000000,2625.000000,2675.000000,1458.515991,5916500
2009-05-29,2725.000000,2775.000000,2675.000000,2725.000000,1485.778320,13324000
2009-06-01,2775.000000,2800.000000,2725.000000,2775.000000,1513.040283,23029500
2009-06-02,2800.000000,2900.000000,2750.000000,2800.000000,1526.671143,33360500
2009-06-03,2825.000000,2925.000000,2750.000000,2825.000000,1540.301880,58224000
2009-06-04,2875.000000,2950.000000,2800.000000,2875.000000,1567.564087,12512000
2009-06-05,2925.000000,2925.000000,2850.000000,2925.000000,1594.825928,8760000
2009-06-08,2875.000000,2950.000000,2850.000000,2875.000000,1567.564087,29306500
2009-06-09,2850.000000,2900.000000,2800.000000,2850.000000,1553.933105,8224500
2009-06-10,2875.000000,2875.000000,2750.000000,2875.000000,1567.564087,9410000
2009-06-11,2825.000000,2975.000000,2800.000000,2825.000000,1540.301880,74205000
2009-06-12,2800.000000,2900.000000,2775.000000,2800.000000,1526.671143,18024000
2009-06-15,2775.000000,2850.000000,2750.000000,2775.000000,1513.040283,42000000
2009-06-16,2700.000000,2775.000000,2700.000000,2700.000000,1472.147095,9638000
2009-06-17,2700.000000,2750.000000,2675.000000,2700.000000,1472.147095,5474000
2009-06-18,2700.000000,2725.000000,2500.000000,2525.000000,1420.937256,18834000
2009-06-19,2500.000000,2575.000000,2400.000000,2500.000000,1406.868530,2867000
2009-06-22,2500.000000,2525.000000,2325.000000,2325.000000,1308.387695,3262000
2009-06-23,2200.000000,2250.000000,2025.000000,2025.000000,1139.563354,5460000
2009-06-24,2075.000000,2400.000000,2075.000000,2375.000000,1336.525024,5924500
2009-06-25,2400.000000,2500.000000,2375.000000,2400.000000,1350.593628,6628500
2009-06-26,2400.000000,2475.000000,2375.000000,2400.000000,1350.593628,2473500
2009-06-29,2375.000000,2400.000000,2350.000000,2375.000000,1336.525024,770500
2009-06-30,2325.000000,2450.000000,2275.000000,2325.000000,1308.387695,15014500
2009-07-01,2250.000000,2400.000000,2250.000000,2375.000000,1336.525024,3182000
2009-07-02,2400.000000,2400.000000,2300.000000,2300.000000,1294.318970,571000
2009-07-03,2250.000000,2600.000000,2250.000000,2450.000000,1378.730957,10596500
2009-07-06,2425.000000,2675.000000,2375.000000,2425.000000,1364.662354,12285000
2009-07-07,2475.000000,2500.000000,2450.000000,2475.000000,1392.799683,5317500
2009-07-08,2475.000000,2475.000000,2475.000000,2475.000000,1392.799683,0
2009-07-09,2425.000000,2525.000000,2375.000000,2425.000000,1364.662354,2509500
2009-07-10,2425.000000,2425.000000,2250.000000,2325.000000,1308.387695,2808000
2009-07-13,2225.000000,2325.000000,2175.000000,2225.000000,1252.112793,5830000
2009-07-14,2225.000000,2275.000000,2175.000000,2225.000000,1252.112793,8894000
2009-07-15,2275.000000,2275.000000,2200.000000,2275.000000,1280.250366,5240500
2009-07-16,2200.000000,2325.000000,2175.000000,2200.000000,1238.044434,8894500
2009-07-17,2125.000000,2175.000000,2075.000000,2125.000000,1195.838379,12227500
2009-07-20,2125.000000,2125.000000,2125.000000,2125.000000,1195.838379,0
2009-07-21,2225.000000,2275.000000,2175.000000,2225.000000,1252.112793,15961000
2009-07-22,2200.000000,2275.000000,2175.000000,2200.000000,1238.044434,6310000
2009-07-23,2250.000000,2450.000000,2225.000000,2425.000000,1364.662354,33625000
2009-07-24,2425.000000,2500.000000,2400.000000,2425.000000,1364.662354,27186000
2009-07-27,2425.000000,2475.000000,2400.000000,2425.000000,1364.662354,6168500
2009-07-28,2400.000000,2450.000000,2375.000000,2400.000000,1350.593628,12773500
2009-07-29,2325.000000,2400.000000,2275.000000,2325.000000,1308.387695,9663000
2009-07-30,2375.000000,2400.000000,2275.000000,2375.000000,1336.525024,11710000
2009-07-31,2375.000000,2400.000000,2350.000000,2375.000000,1336.525024,10167000
2009-08-03,2375.000000,2425.000000,2350.000000,2375.000000,1336.525024,14327500
2009-08-04,2375.000000,2475.000000,2350.000000,2375.000000,1336.525024,22607000
2009-08-05,2375.000000,2400.000000,2325.000000,2375.000000,1336.525024,13990500
2009-08-06,2475.000000,2475.000000,2350.000000,2475.000000,1392.799683,29908500
2009-08-07,2525.000000,2575.000000,2450.000000,2525.000000,1420.937256,33111000
2009-08-10,2550.000000,2800.000000,2550.000000,2750.000000,1547.555420,64417000
2009-08-11,2625.000000,2725.000000,2600.000000,2625.000000,1477.211792,23026000
2009-08-12,2600.000000,2600.000000,2450.000000,2525.000000,1420.937256,20464500
2009-08-13,2550.000000,2625.000000,2525.000000,2550.000000,1435.005981,18033000
2009-08-14,2550.000000,2575.000000,2500.000000,2550.000000,1435.005981,6805500
2009-08-18,2475.000000,2475.000000,2400.000000,2475.000000,1392.799683,9062500
2009-08-19,2475.000000,2500.000000,2325.000000,2350.000000,1322.456177,12024000
2009-08-20,2450.000000,2450.000000,2350.000000,2450.000000,1378.730957,7488500
2009-08-21,2425.000000,2450.000000,2375.000000,2425.000000,1364.662354,1507000
2009-08-24,2475.000000,2500.000000,2450.000000,2475.000000,1392.799683,6304000
2009-08-25,2525.000000,2575.000000,2450.000000,2525.000000,1420.937256,24936500
2009-08-26,2500.000000,2550.000000,2475.000000,2500.000000,1406.868530,7989000
2009-08-27,2475.000000,2500.000000,2425.000000,2475.000000,1392.799683,3942500
2009-08-28,2475.000000,2475.000000,2450.000000,2475.000000,1392.799683,1805000
2009-08-31,2450.000000,2475.000000,2425.000000,2450.000000,1378.730957,3910500
2009-09-01,2375.000000,2425.000000,2350.000000,2375.000000,1336.525024,3302000
2009-09-02,2300.000000,2325.000000,2250.000000,2300.000000,1294.318970,6092500
2009-09-03,2375.000000,2400.000000,2300.000000,2375.000000,1336.525024,5090500
2009-09-04,2375.000000,2400.000000,2350.000000,2375.000000,1336.525024,2372500
2009-09-07,2375.000000,2400.000000,2350.000000,2375.000000,1336.525024,1945000
2009-09-08,2425.000000,2425.000000,2350.000000,2425.000000,1364.662354,4897000
2009-09-09,2375.000000,2425.000000,2350.000000,2375.000000,1336.525024,2364000
2009-09-10,2425.000000,2475.000000,2400.000000,2425.000000,1364.662354,21155000
2009-09-11,2400.000000,2475.000000,2400.000000,2400.000000,1350.593628,9575500
2009-09-14,2400.000000,2425.000000,2375.000000,2400.000000,1350.593628,2718500
2009-09-15,2450.000000,2475.000000,2425.000000,2450.000000,1378.730957,4430500
2009-09-16,2525.000000,2550.000000,2425.000000,2525.000000,1420.937256,16197500
2009-09-17,2550.000000,2575.000000,2475.000000,2550.000000,1435.005981,11257000
2009-09-24,2475.000000,2550.000000,2450.000000,2475.000000,1392.799683,1598500
2009-09-25,2475.000000,2475.000000,2425.000000,2475.000000,1392.799683,1248000
2009-09-28,2475.000000,2475.000000,2425.000000,2475.000000,1392.799683,1398500
2009-09-29,2450.000000,2475.000000,2450.000000,2450.000000,1378.730957,721500
2009-09-30,2450.000000,2475.000000,2425.000000,2450.000000,1378.730957,1212000
2009-10-01,2500.000000,2500.000000,2450.000000,2500.000000,1406.868530,1536500
2009-10-02,2475.000000,2475.000000,2425.000000,2475.000000,1392.799683,2351000
2009-10-05,2475.000000,2475.000000,2425.000000,2475.000000,1392.799683,1266500
2009-10-06,2450.000000,2525.000000,2425.000000,2450.000000,1378.730957,5431500
2009-10-07,2525.000000,2525.000000,2425.000000,2525.000000,1420.937256,13530000
2009-10-08,2475.000000,2525.000000,2450.000000,2475.000000,1392.799683,6203000
2009-10-09,2475.000000,2475.000000,2425.000000,2475.000000,1392.799683,6542500
2009-10-12,2450.000000,2500.000000,2400.000000,2450.000000,1378.730957,2245500
2009-10-13,2425.000000,2450.000000,2400.000000,2425.000000,1364.662354,1327500
2009-10-14,2450.000000,2450.000000,2425.000000,2450.000000,1378.730957,2534000
2009-10-15,2450.000000,2475.000000,2425.000000,2450.000000,1378.730957,4396000
2009-10-16,2450.000000,2475.000000,2425.000000,2450.000000,1378.730957,847500
2009-10-19,2450.000000,2450.000000,2400.000000,2450.000000,1378.730957,983000
2009-10-20,2425.000000,2450.000000,2400.000000,2425.000000,1364.662354,1862500
2009-10-21,2375.000000,2400.000000,2350.000000,2375.000000,1336.525024,3272000
2009-10-22,2300.000000,2375.000000,2275.000000,2300.000000,1294.318970,3438000
2009-10-23,2350.000000,2350.000000,2250.000000,2350.000000,1322.456177,1872000
2009-10-26,2325.000000,2350.000000,2275.000000,2325.000000,1308.387695,528500
2009-10-27,2300.000000,2325.000000,2250.000000,2300.000000,1294.318970,1845000
2009-10-28,2275.000000,2300.000000,2075.000000,2125.000000,1195.838379,3265500
2009-10-29,2000.000000,2225.000000,1980.000000,2225.000000,1252.112793,4299500
2009-10-30,2250.000000,2275.000000,2200.000000,2250.000000,1266.181641,4996000
2009-11-02,2100.000000,2225.000000,2100.000000,2225.000000,1252.112793,1789500
2009-11-03,2125.000000,2225.000000,2075.000000,2125.000000,1195.838379,4482500
2009-11-04,2175.000000,2175.000000,2125.000000,2175.000000,1223.975586,1194500
2009-11-05,2150.000000,2150.000000,2100.000000,2150.000000,1209.906738,1158500
2009-11-06,2175.000000,2175.000000,2125.000000,2175.000000,1223.975586,1653500
2009-11-09,2175.000000,2175.000000,2125.000000,2175.000000,1223.975586,1241000
2009-11-10,2125.000000,2200.000000,2100.000000,2125.000000,1195.838379,1019000
2009-11-11,2175.000000,2175.000000,2100.000000,2175.000000,1223.975586,1064500
2009-11-12,2200.000000,2225.000000,2150.000000,2200.000000,1238.044434,1738500
2009-11-13,2175.000000,2175.000000,2125.000000,2175.000000,1223.975586,2364500
2009-11-16,2275.000000,2275.000000,2125.000000,2275.000000,1280.250366,7058000
2009-11-17,2225.000000,2300.000000,2175.000000,2225.000000,1252.112793,4691000
2009-11-18,2225.000000,2250.000000,2175.000000,2225.000000,1252.112793,2422000
2009-11-19,2175.000000,2225.000000,2175.000000,2175.000000,1223.975586,1741000
2009-11-20,2225.000000,2225.000000,2150.000000,2225.000000,1252.112793,676500
2009-11-23,2200.000000,2200.000000,2150.000000,2200.000000,1238.044434,3466500
2009-11-24,2175.000000,2225.000000,2150.000000,2175.000000,1223.975586,807000
2009-11-25,2225.000000,2250.000000,2175.000000,2225.000000,1252.112793,3219000
2009-11-26,2150.000000,2225.000000,2125.000000,2150.000000,1209.906738,2981500
2009-11-30,2225.000000,2225.000000,2075.000000,2225.000000,1252.112793,2320500
2009-12-01,2200.000000,2200.000000,2175.000000,2200.000000,1238.044434,596000
2009-12-02,2200.000000,2200.000000,2150.000000,2175.000000,1223.975586,501500
2009-12-03,2175.000000,2200.000000,2150.000000,2175.000000,1223.975586,249000
2009-12-04,2175.000000,2175.000000,2150.000000,2175.000000,1223.975586,2050500
2009-12-07,2175.000000,2175.000000,2150.000000,2150.000000,1209.906738,319500
2009-12-08,2125.000000,2150.000000,2100.000000,2100.000000,1181.769409,1442500
2009-12-09,2125.000000,2125.000000,2075.000000,2125.000000,1195.838379,693500
2009-12-10,2100.000000,2125.000000,2075.000000,2100.000000,1181.769409,476500
2009-12-11,2125.000000,2125.000000,2075.000000,2125.000000,1195.838379,713500
2009-12-14,2075.000000,2125.000000,2050.000000,2075.000000,1167.700806,1287000
2009-12-15,2100.000000,2125.000000,2025.000000,2100.000000,1181.769409,4447500
2009-12-16,2100.000000,2125.000000,2050.000000,2100.000000,1181.769409,2226000
2009-12-17,2125.000000,2125.000000,2075.000000,2125.000000,1195.838379,1645500
2009-12-21,2050.000000,2125.000000,2000.000000,2050.000000,1153.632202,7303000
2009-12-22,2075.000000,2100.000000,2050.000000,2075.000000,1167.700806,588000
2009-12-23,2100.000000,2100.000000,2050.000000,2100.000000,1181.769409,563000
2009-12-28,2125.000000,2200.000000,2100.000000,2150.000000,1209.906738,1810000
2009-12-29,2200.000000,2200.000000,2125.000000,2200.000000,1238.044434,545000
2009-12-30,2225.000000,2225.000000,2150.000000,2225.000000,1252.112793,1567500
2010-01-04,2225.000000,2225.000000,2150.000000,2225.000000,1252.112793,1520500
2010-01-05,2250.000000,2300.000000,2225.000000,2250.000000,1266.181641,9110000
